,Unnamed: 0,username,content,date,country,replyCount,retweetCount,likeCount,url,sentiment
8480,8480,riccardofreschi,"Dear @FLOTUS , please convince your husband to go back to Florida that is a good place to live. And please delete his Twitter account! He’s only damaging what he did in the last 4 years ... nothing but it’s ok. #MelaniaTrump #DonaldTrump",2020-11-09 19:51:42+00:00,Ukraine,0,0,1,https://twitter.com/riccardofreschi/status/1325888817262374914,Pro Trump
8481,8481,Caaarlos161,"Could someone mute Trump's microphone? Seriously, he doesn't know how the fuck to speak neither as President nor as presidential candidate!!!
#Debates2020 #PresidentialDebate2020 
#VoteHimOut",2020-09-30 01:24:05+00:00,Brazil,0,0,0,https://twitter.com/Caaarlos161/status/1311114559730659328,Pro Biden
8482,8482,MdSumon42562900,@JoeBiden Right president,2020-12-24 16:18:47+00:00,India,0,0,0,https://twitter.com/MdSumon42562900/status/1342142687953080326,Pro Biden
8483,8483,lewo1968,@realDonaldTrump WHERE’S THE EVIDENCE? Sorry about the capslock 😉#didnotmeantoshout #tired #Biden #Election2020,2020-11-25 20:03:01+00:00,UK,0,0,0,https://twitter.com/lewo1968/status/1331689870419517443,Pro Biden
8484,8484,dariophoto69,"You know what?
Just get the fuck out and never come back! 

#DumpTrump 
#BidenHarris2020 https://t.co/p5NnjxTCil",2020-11-07 21:15:05+00:00,UK,0,0,1,https://twitter.com/dariophoto69/status/1325185025025957894,Pro Biden
8485,8485,BayernSkeptic,@SiskoWorld @iMiaSanMia Get retweeted by Trump.,2020-11-05 15:58:43+00:00,Russia,1,0,0,https://twitter.com/BayernSkeptic/status/1324380633779589120,Pro Trump
8486,8486,tpease569,"@realDonaldTrump What happened? No tweets. Pack up. Bye, bye. #ByeByeTrump",2020-11-06 14:15:28+00:00,Canada,0,0,0,https://twitter.com/tpease569/status/1324717037122408455,Pro Biden
8487,8487,IftekarHossainm,Confirm @JoeBiden,2020-11-07 16:40:48+00:00,China,0,0,1,https://twitter.com/IftekarHossainm/status/1325115998320484353,Pro Biden
8488,8488,AshUKTrade,"Congratulations to @JoeBiden and - perhaps more importantly - @KamalaHarris; once again history is made, to the inspiration of millions of BAME women around the world #YesYouCan 

#MadameVicePresident #Election2020 🇬🇧🇺🇸 https://t.co/x4VTDMxy9Q",2020-11-07 18:09:05+00:00,South Korea,0,0,18,https://twitter.com/AshUKTrade/status/1325138217914388481,Pro Biden
8489,8489,Elmerengue,@washingtonpost Trump had nothing to do with the vaccine,2020-12-16 21:56:58+00:00,Mexico,0,0,0,https://twitter.com/Elmerengue/status/1339328693332750337,Pro Trump
8490,8490,TessaGeus,BYEBYE TRUMP!!!!!!!  You’r FIRED you stupin fuck #BidenHarris2020 #mood #2020Election #fucktrump https://t.co/6pKwpzqRPO,2020-11-07 16:48:03+00:00,UK,0,0,1,https://twitter.com/TessaGeus/status/1325117824126291968,Pro Biden
8491,8491,CraigGDodge,"If anything, the debate shit-show motivated to get my vote in. Props to @FVAP for helping American citizens overseas to vote. #vote #VoteHimOut #Vote2020 https://t.co/vaAANHLQQF",2020-09-30 09:50:05+00:00,India,0,0,1,https://twitter.com/CraigGDodge/status/1311241900536418311,Pro Biden
8492,8492,MR_SHADIIII,"@SheikhaKWT1 Maybe the same shit and maybe better. We saw Trump's shit Let's see now Biden’s shit, hoping Biden is better🤷‍♂️
Anyway حلو التغير🤷‍♂️❤️",2020-11-07 20:07:27+00:00,Russia,1,0,0,https://twitter.com/MR_SHADIIII/status/1325168004867387396,Pro Biden
8493,8493,hsnzebian,"I’ll sleep now! 
I know im gonna wake up to donald trump being president of the US  
So congratulations @realDonaldTrump ❤️❤️❤️ 
#Elecciones2020 #Trump2020 #Trump #ترامب #الانتخابات_الامريكيه",2020-11-04 02:31:04+00:00,Russia,0,0,0,https://twitter.com/hsnzebian/status/1323814994761437184,Pro Biden
8494,8494,mirrorhelix,@SputnikInt Joe Biden looks like Erwin Rommel reborn.,2020-11-07 17:25:17+00:00,China,0,0,0,https://twitter.com/mirrorhelix/status/1325127194222366722,Pro Biden
8495,8495,Shira379,Trump amen https://t.co/hf7DRH4vSq,2020-12-09 03:05:13+00:00,Brazil,0,0,0,https://twitter.com/Shira379/status/1336507162584084482,Pro Biden
8496,8496,OliCarmichael03,Congratulations America you made one good decision!👏🏻👏🏻👏🏻 #FUCKTRUMP,2020-11-07 16:40:14+00:00,UK,0,1,3,https://twitter.com/OliCarmichael03/status/1325115856381206534,Pro Biden
8497,8497,sankarpalbappa,Joe stamp trump social justice but foreign affairs still nuclear.congrats 46 th president of USA @JoeBiden https://t.co/4rdwI4bOj9,2020-11-07 17:33:26+00:00,China,0,0,0,https://twitter.com/sankarpalbappa/status/1325129244654006275,Pro Biden
8498,8498,filadelacruz,"Tell me somethin', boy
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for? 🎶🎵🎧🎹🎸  

#DumpTrump",2020-11-13 07:28:18+00:00,UK,0,0,0,https://twitter.com/filadelacruz/status/1327151284215033856,Pro Biden
8499,8499,hanifeoglu,JOE BIDEN IS PRESIDENT ELECT! #ElectionResults2020,2020-11-06 16:39:51+00:00,Russia,0,0,0,https://twitter.com/hanifeoglu/status/1324753371010650112,Pro Biden
8500,8500,T3kkB3ar,"MEANWHILE IN GERMANY ...
🔥🍊
also: fans ignore distancing with Notre Damne, Dave Chappelle roasting on SNL, #FooFighters with a new song and is Glover Texeira  #UFCVegas13  the toughest man?
#ByeByeTrump #BidenHarris2020 https://t.co/yu4tWYZDSn",2020-11-08 08:10:04+00:00,UK,1,3,17,https://twitter.com/T3kkB3ar/status/1325349855867400204,Pro Biden
8501,8501,OminousBeeping,"@lukevella365 Trump trying to steal it, trying to stop mail ballots being counted.",2020-11-04 13:12:05+00:00,South Korea,0,0,0,https://twitter.com/OminousBeeping/status/1323976311497400321,Pro Trump
8502,8502,NathanNadeson,"@jillymuppet1 @ninnyd101 if this is true, then The Donald trumps the Swamp that got JFK",2020-12-14 05:54:46+00:00,India,0,0,1,https://twitter.com/NathanNadeson/status/1338361773376737280,Pro Trump
8503,8503,MisterNels,@realDonaldTrump This ... this is a real tweet...from your President...like it’s not fake at all. Please tell me you can see why America has become a joke and you know what to do to stop it #VoteHimOut,2020-10-13 06:31:32+00:00,Canada,0,0,0,https://twitter.com/MisterNels/status/1315902977195020288,Pro Biden
8504,8504,NguynVn35259051,@nytimes Trump 💯🚔🏢🇺🇸 https://t.co/AE6XG3JvUW,2020-12-06 06:52:51+00:00,South Korea,0,0,0,https://twitter.com/NguynVn35259051/status/1335477287114792961,Pro Trump
8505,8505,jeevankarma,"Congratulations....
#JoeBiden Sir........
46th President of the United States of America......❤️❤️❤️❤️",2020-11-07 17:25:26+00:00,South Korea,0,0,0,https://twitter.com/jeevankarma/status/1325127232310796291,Pro Biden
8506,8506,16baaaf73e274d6,46th.. President .. OF   UNITED STATES OF AMERICA..     CONGRATULATIONS .. #JOE #BIDEN.. https://t.co/4OLqxqWRUa,2020-11-07 17:17:15+00:00,India,0,0,0,https://twitter.com/16baaaf73e274d6/status/1325125174316859393,Pro Biden
8507,8507,KarlGBFan,"Good luck to all my American friend today, you guys know what to do. don’t waste this up! #VoteHimOut #ElectionNight",2020-11-03 14:08:20+00:00,Canada,0,0,2,https://twitter.com/KarlGBFan/status/1323628080905289732,Pro Biden
8508,8508,Segundelejnr,"Sleepy Joe Bidan breaks Obama's record of highest vote received during #USElection? 🤔

This is amazing! 🤗

Joe we know! And who the heck is Trump again? 🤔 (always a cry babe)!

#AmericaDecides",2020-11-05 06:13:22+00:00,Saudi Arabia,0,0,1,https://twitter.com/Segundelejnr/status/1324233326568288256,Pro Biden
8509,8509,ninetakir,Finally some good news in this sh*** year!!!! Yes you did it @JoeBiden and @KamalaHarris !!! What a historic win!!! https://t.co/1dNEqRi3LQ,2020-11-07 18:04:39+00:00,Russia,0,0,2,https://twitter.com/ninetakir/status/1325137100031713281,Pro Biden
8510,8510,alvarodoesporte,"@JoeBiden Congratulations Mr Predident, we are happy here in Brazil with your election",2020-11-07 19:20:52+00:00,Brazil,0,0,0,https://twitter.com/alvarodoesporte/status/1325156279988445186,Pro Biden
8511,8511,Wendy_gtz98,BROOO Trump isn’t answering the questions and it’s making me mad 😡😡,2020-10-23 02:12:26+00:00,Mexico,0,1,4,https://twitter.com/Wendy_gtz98/status/1319461648747405312,Pro Trump
8512,8512,dmc1701,@DonaldJTrumpJr Wow you're a fool!,2020-11-05 04:54:56+00:00,Canada,0,0,0,https://twitter.com/dmc1701/status/1324213587523571713,Pro Trump
8513,8513,DrTerrySullivan,"@wugehjzi @SebGorka @crt39437 @realDonaldTrump Hope it doesn’t come to that.  Here’s a thought, what if Biden is found guilty of interfering in the election, or another crime? Could he be forced to concede?",2020-12-14 01:21:41+00:00,Canada,1,0,0,https://twitter.com/DrTerrySullivan/status/1338293049718415360,Pro Biden
8514,8514,jenshnielsen,@TheRickWilson When #Trump declares victory when the count is still on. #Election2020 #Biden https://t.co/NkdCnoE6Cz,2020-11-02 16:36:33+00:00,South Korea,0,0,0,https://twitter.com/jenshnielsen/status/1323302991529586688,Pro Biden
8515,8515,DiarioDeBordoMF,@JoeBiden @KamalaHarris for you https://t.co/nm5miyrjVc,2020-11-08 18:46:25+00:00,Brazil,0,0,0,https://twitter.com/DiarioDeBordoMF/status/1325509998261264385,Pro Biden
8516,8516,kaapiccino,"Dear America...never play with the Germans! 

#JoeBiden",2020-11-30 05:09:52+00:00,Saudi Arabia,0,0,0,https://twitter.com/kaapiccino/status/1333277040053686274,Pro Biden
8517,8517,jamildawaki,@steve_hanke @MBuhari Another Trump without the presidency talking...,2020-11-19 09:02:42+00:00,Russia,0,0,0,https://twitter.com/jamildawaki/status/1329349369540337664,Pro Trump
8518,8518,hermaneldpathy,@JoeBiden Respond to election fraud and defend your “victory”,2020-12-21 02:47:00+00:00,South Korea,0,0,0,https://twitter.com/hermaneldpathy/status/1340851233385455616,Pro Biden
8519,8519,himabista,You uplift women as you climb the ladder for equality does not come only by rhetorics 💪🏽 thanks @JoeBiden @SenKamalaHarris #WomenInLeadership https://t.co/aTr8OqhMbh,2020-11-25 08:03:14+00:00,China,0,0,1,https://twitter.com/himabista/status/1331508731423518720,Pro Biden
8520,8520,sagor,"Yo, chill with them list sista, that’s some outright Nazi shit. If you want to be better than Trump, then make sure not to do things which would make you mental if he did them. Okay? Congrats on the seat btw. https://t.co/LT9xUXofaY",2020-11-07 06:59:36+00:00,Russia,0,0,0,https://twitter.com/sagor/status/1324969735776296960,Pro Biden
8521,8521,reporterdecrime,"@JoeBiden Congratulations, Mr. Biden. Your speech gave me hope in democracy. Watch Brazilian Amazon.",2020-11-08 02:32:14+00:00,Brazil,0,0,0,https://twitter.com/reporterdecrime/status/1325264840777142277,Pro Biden
8522,8522,Debat69,@realDonaldTrump Have a pill man #Trump2020 https://t.co/DzQXr4vwrN,2020-12-10 15:51:11+00:00,UK,0,0,0,https://twitter.com/Debat69/status/1337062313489272834,Pro Trump
8523,8523,alemao_andre,Hope🇧🇷🇺🇲🗽 #Fantástico @KamalaHarris @JoeBiden #KamalaHarris #JoeBiden #JOEBIDENPRESIDENT https://t.co/iyMeXI24S4,2020-11-08 23:05:24+00:00,Brazil,0,0,2,https://twitter.com/alemao_andre/status/1325575174549364736,Pro Biden
8524,8524,schmaidt,"My dear #orms #math #optimization colleagues and friends in the #US: my fingers are crossed all night! 

#VoteHimOut",2020-11-03 21:27:27+00:00,UK,0,0,19,https://twitter.com/schmaidt/status/1323738586634661891,Pro Biden
8525,8525,Paulinholeo,"Utah
Donald Trump 49,4%
Joe Biden 46,1%

Go Trump!",2020-11-04 03:08:46+00:00,Brazil,0,0,0,https://twitter.com/Paulinholeo/status/1323824481652117504,Pro Trump
8526,8526,AlbertoJDiaz,"@NZim22 @CollinKelley @Fred_Jackson__ @realDonaldTrump @JoeBiden I know denial is one of the seven stages of grief. All you #MAGA cry babies are still in denial. Like the orange baby says in his tweets sometimes, “SAD!” But don’t worry, @JoeBiden and @KamalaHarris will invest in healthcare instead of golf trips, you will get counseling. 😘",2020-11-17 05:19:08+00:00,Brazil,0,0,2,https://twitter.com/AlbertoJDiaz/status/1328568333298520066,Pro Trump
8527,8527,jhonfresh4,@mluciaramirez @JoeBiden @KamalaHarris Sucia 🤯🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮,2020-11-08 01:07:54+00:00,Brazil,0,0,0,https://twitter.com/jhonfresh4/status/1325243617443786754,Pro Biden
8528,8528,DianeWojnar,@realDonaldTrump VOTE BLUE!!!,2020-10-30 22:21:36+00:00,Canada,0,0,0,https://twitter.com/DianeWojnar/status/1322302663711723520,Pro Biden
8529,8529,Unbranded63,Oh dear. Trump is fuming. Whatever will we do? https://t.co/luhDy8kQJU,2020-12-22 16:25:20+00:00,Canada,0,0,1,https://twitter.com/Unbranded63/status/1341419563116883968,Pro Biden
8530,8530,MarcosGluck,Go TRUMP Win https://t.co/eKIxXvWc5G,2020-12-03 14:57:55+00:00,Brazil,0,0,0,https://twitter.com/MarcosGluck/status/1334512192343986176,Pro Trump
8531,8531,bluepam_,Please @JoeBiden only kill b0lsonar0,2020-11-10 22:40:50+00:00,Brazil,0,0,15,https://twitter.com/bluepam_/status/1326293770929926146,Pro Trump
8532,8532,StuartWLee1,@JoeBiden Congratulation,2020-11-24 20:56:09+00:00,South Korea,0,0,0,https://twitter.com/StuartWLee1/status/1331340852522729472,Pro Biden
8533,8533,booksandcomics,"Come on America! The world needs a better 2021 and an end to the horror of @realDonaldTrump. We don't need another Xi Jinping. Show us your leadership and magnanimity and #VoteBlueToEndTheNightmare, #VoteBiden, #VoteTrumpOut.

From all of us in the UK entering #lockdown2uk https://t.co/c79u3NzrAl",2020-11-03 03:21:31+00:00,UK,0,0,1,https://twitter.com/booksandcomics/status/1323465303632863233,Pro Biden
8534,8534,USADCS,@IlhanMN jail now #riggedElection #Antifa #BlacksForTrump #muslimsfortrump #BidenForPrison #Trump2020 @JoeBiden @realDonaldTrump https://t.co/buSb2gysnx,2020-11-07 16:05:02+00:00,Canada,0,0,0,https://twitter.com/USADCS/status/1325106999315603456,Pro Trump
8535,8535,oldgunner98,"@Shaggy30398023 @Tom_Fowdy people who lie without efforts and share no  burden, not responsible fot the bshit and never fell sorry about the consequence! damn,shame on , so pplike u choose a con man like Trump https://t.co/xo80igU0U6",2020-12-26 03:55:19+00:00,South Korea,1,0,2,https://twitter.com/oldgunner98/status/1342680366163890176,Pro Trump
8536,8536,TheSKLaSalle,"@HamillHimself Hey Mark, 

Bad move here, please don’t slut shame. Ribbing Trump doesn’t justify this.",2020-12-27 02:30:36+00:00,Canada,0,0,0,https://twitter.com/TheSKLaSalle/status/1343021431391625218,Pro Biden
8537,8537,AKessaris,How many days do you think will pass before Melania files for divorce? #TrumpCollapse #DonaldTrump,2020-11-08 03:06:39+00:00,Canada,0,0,0,https://twitter.com/AKessaris/status/1325273500710481926,Pro Biden
8538,8538,ruthincondechi,"I voted have you 
#voteblue en Mexico City, Mexico https://t.co/bXxespNnP0",2020-10-22 18:03:35+00:00,Mexico,1,0,0,https://twitter.com/ruthincondechi/status/1319338625495171074,Pro Biden
8539,8539,renataotc,@GeorgePapa19 Trump won,2020-12-24 09:43:00+00:00,Brazil,0,0,0,https://twitter.com/renataotc/status/1342043088567603201,Pro Trump
8540,8540,Fulvioavelar,Biden &amp; Donald Trump na casa branca nesse exato momento 🤣🤣🤣 https://t.co/493CS3hpzR,2020-11-07 18:06:49+00:00,Brazil,0,3,11,https://twitter.com/Fulvioavelar/status/1325137645618548736,Pro Biden
8541,8541,mdsarfarazalam9,@JoeBiden Thank you very much for your victory!,2020-11-07 20:04:05+00:00,China,0,0,0,https://twitter.com/mdsarfarazalam9/status/1325167158213537794,Pro Biden
8542,8542,bongop,"@realDonaldTrump So you made $170 Million from your own party faithful!! What sort of twisted deranged person would do that, only Trump #LiarInChief #Narcissist #Completetwat #WhiteHouse #PresidentTrump #theadamfamily",2020-12-03 18:07:44+00:00,UK,0,0,0,https://twitter.com/bongop/status/1334559960089366529,Pro Trump
8543,8543,paulpuckerin,No corset or shoe lifts. Still got the frontal lobe dementia. #diaperdon #crybabytrump #ByeByeTrump @realDonaldTrump https://t.co/zX1hcomzjQ,2020-12-29 05:19:57+00:00,UK,0,1,0,https://twitter.com/paulpuckerin/status/1343788828855824384,Pro Biden
8544,8544,abangdove,We are #MAGA 💪🏽 https://t.co/cay3LMOZjk,2020-11-05 08:43:44+00:00,Saudi Arabia,0,6,13,https://twitter.com/abangdove/status/1324271164676542464,Pro Trump
8545,8545,hailethedon,A lot of y’all said y’all gonna wear y’all Biden/controversial shirts this thanksgiving and i ain’t seen 1 single post....,2020-11-27 02:58:49+00:00,South Korea,0,0,0,https://twitter.com/hailethedon/status/1332156897521065984,Pro Trump
8546,8546,Belem_Noticias,@JoeBiden and @KamalaHarris congratulations. https://t.co/mMIxQo3fhU,2020-11-07 18:07:50+00:00,Brazil,0,0,0,https://twitter.com/Belem_Noticias/status/1325137902989414402,Pro Biden
8547,8547,OscDomesticated,"Do you think there is a chance Biden didn't hear that embarrassing phone conversation between Trump and Zelensky about ""Biden case""? https://t.co/ylbPTWBw2t",2020-11-08 17:01:56+00:00,Russia,0,0,0,https://twitter.com/OscDomesticated/status/1325483707080331267,Pro Biden
8548,8548,TNTMELN,"@kayleighmcenany @JoeBiden is an honorable man.   It will be great for the world to see someone speak the truth! It has been a long 4 years!   You on the other hand are an embarrassment, a liar and you spread misinformation!",2020-12-15 16:40:28+00:00,Canada,0,0,0,https://twitter.com/TNTMELN/status/1338886655072145408,Pro Trump
8549,8549,vivioud,@realDonaldTrump It's mine White bouse ! @electionamerica #Trump2020 #loosertrump https://t.co/X8ACruFp3q,2020-11-06 23:25:08+00:00,UK,0,0,0,https://twitter.com/vivioud/status/1324855364102311939,Pro Trump
